"holderAddress","DEPOSIT_NECT_VAULT","DEPOSIT_iBGT_VAULT","GALXE","CUBQUEST","HOLD_GENESIS_NFT","HOLD_BERAC_POL_NFT","HOLD_BERAC_POL_2_NFT","STAKE_DIRAC_Phase_2","Stake_LP_KODIAK","STAKE_INFRARED","STAKE_BGT_STATION","TOTAL_POINTS"
"0x59440de6f97b8f051c44d7c2156f77a7817f9285",20,20,0,50,0,0,0,0,0,0,0,90
"0x77e6fb61af8503fdeae066dbe5f01922afde0963",20,20,0,50,0,0,0,0,0,0,0,90
"0x550fafeb1fa329e147826f3dc94a35380c169120",20,20,0,50,0,0,0,0,0,0,0,90
"0x65cfd75cf2f12333165fa3720f4476a6654507c1",20,20,0,50,0,0,0,0,0,0,0,90
"0x6f4cd8a234b8febc1edfac439e50423b1d27de52",20,20,0,50,0,0,0,0,0,0,0,90
"0x3400ae9a8442d50bebb65f7b6f7562921d0201d6",20,20,0,50,0,0,0,0,0,0,0,90
"0x59c31e8dea730191ef4403ce1be9d3d7cceb2d05",20,20,0,50,0,0,0,0,0,0,0,90
"0xb6584fdd8a9d3768f9a72f82c09ec507f7fd0b44",20,20,0,50,0,0,0,0,0,0,0,90
"0xf6c9a6dfe24a0157c887ade2b36a90a508d3cfb8",20,20,0,50,0,0,0,0,0,0,0,90
"0xe629f2cff6f94a46938b83be1b67df11d416e5f9",20,20,0,50,0,0,0,0,0,0,0,90
"0xc6c9a8a091b9b4d8f41152d1467b11e77efc9830",20,20,0,50,0,0,0,0,0,0,0,90
"0xae1a398c8a62fc32d3939a41b553c48ca0c5684f",20,20,0,50,0,0,0,0,0,0,0,90
"0xcad14ebfcb3e712b5ba66a19b5d47e1af67bbcac",20,20,0,50,0,0,0,0,0,0,0,90
"0xaf3db700c2f4b35961770b548ffb206d0d49ffed",20,20,0,50,0,0,0,0,0,0,0,90
"0x96f14f89b3f3368f23fcd78876e2bb9290ad246b",20,20,0,50,0,0,0,0,0,0,0,90
"0x82882206f416e97c9a6717649935d9808c311675",20,20,0,50,0,0,0,0,0,0,0,90
"0x808e76c4af16c9ceab6c0c9aecc37d56280121f0",20,20,0,50,0,0,0,0,0,0,0,90
"0x6a56da21fe699ec233521d51d580ea6e39d39966",20,20,0,50,0,0,0,0,0,0,0,90
"0x522830a8cfacbe345e342709c3a88c0d5d73c9ee",20,20,0,50,0,0,0,0,0,0,0,90
"0x4e23c07af97d0e418a576fe7b008ad2176183dd5",20,20,0,50,0,0,0,0,0,0,0,90
"0x46c84797ac322b9f6cc66c86b8e4048f1509abd0",20,20,0,50,0,0,0,0,0,0,0,90
"0x431ed3f953adfccfca8b0f1730a29b3191130747",20,20,0,50,0,0,0,0,0,0,0,90
"0x370cf90706eaf9b39fc7bb07b3f1c38ac89df224",20,20,0,50,0,0,0,0,0,0,0,90
"0x184188008e10a0f8a4c3de31b5ede6f836c6ad6e",0,20,0,50,0,0,0,0,0,0,0,70
"0xf7d8d4485f2e67646b2f60a4aca6e76b42fad3f9",20,20,0,50,0,0,0,0,0,0,0,90
"0x6b07de21b6c08740827415ceb4d9ca0221afd31b",20,20,0,0,0,0,0,0,0,0,0,40
"0xb068864f782c99c94b19ad7022d7e772e3973c41",0,20,0,50,0,0,0,0,0,0,0,70
"0xbb9dc986bcc1819d179ff4f8eba2091495e0fb3e",20,20,0,50,0,0,0,0,0,0,0,90
"0x1b2d47810067d98051aa7ba518e90e4d7ac909d3",20,20,0,50,0,0,0,0,0,0,0,90
"0x98fd818d56df97eb51604cc0504c77bf85f8310a",20,20,0,0,0,0,0,0,0,0,0,40
"0xa12ab984ddcc39928413b165141930c63503c2ab",20,20,0,50,0,0,0,0,0,0,0,90
"0x607f1c72f2889d76479df08d737e243563e8d88a",20,20,0,50,0,0,0,0,0,0,0,90
"0x0d043600342a4ee960c6a4e457a5357bceb6e194",20,20,0,50,0,0,0,0,0,0,0,90
"0x0249bad1a9560a0ea754e12fdda650be9f46c7f8",20,20,0,50,0,0,0,0,0,0,0,90
"0xe816cb0d0f12a22c8c2aa2c8ef9dd5baa4083c3d",20,20,0,50,0,0,0,0,0,0,0,90
"0xa03662de058fd96392eabd6d761d66f12cc3c0d5",20,20,0,50,0,0,0,0,0,0,0,90
"0x32238f2775182eeb4249b7aa5eda371c140699db",20,20,0,50,0,0,0,0,0,0,0,90
"0x8cf1c8c862c0f8fd3a2c4aca0d12cb06e5ecacae",20,20,0,50,0,0,0,0,0,0,0,90
"0xa79246c4d8559160af340edc7ea3e62c99dffcdd",20,20,0,50,0,0,0,0,0,0,0,90
"0xf992a2d18cc0971ae0b37d2ba71a58e332f35fde",20,20,0,0,0,0,0,0,0,0,0,40
"0xf627d51b84525ab64809fbeecedeff05da4217bd",20,20,0,50,0,0,0,0,0,0,0,90
"0x530393888ecfa59ca18e7d9966fe5d43fdf01a17",20,20,0,50,0,0,0,0,0,0,0,90
"0x07297ded7b2adb1f6a92b21c61b8268049dbf62d",20,20,0,50,0,0,0,0,0,0,0,90
"0x4a3de69dd950b10d1b8c082d772aecf815372bf7",20,20,0,50,0,0,0,0,0,0,0,90
"0xa75cac7b3aec9110b4267d3f34a3b90457f48ba6",20,20,0,50,0,0,0,0,0,0,0,90
"0x785ee7fdf5756e48a443a5cef5581ff649a2cfa0",20,20,0,50,0,0,0,0,0,0,0,90
"0x39e40dadb231f5eb596038617ed3198d18149e91",20,20,0,0,0,0,0,0,0,0,0,40
"0x3037ec927f8a6ee311ddcec8a746b06a89544652",0,20,0,0,0,0,0,0,0,0,0,20
"0x7e2ca16dce07fae36fcbec9656b420e790ffa50a",20,20,0,50,0,0,0,0,0,0,0,90
"0x8db35bfc69b3ffefaebf543cafdc1343f46d4c6d",20,20,0,0,0,0,0,0,0,0,0,40
"0x57b69c35b8b8714b0c8c7caf7760e09fc85f3e5c",20,20,0,50,0,0,0,0,0,0,0,90
"0x6bf4b0ce210bb569e72f157190d5e3439559dbf0",20,20,0,0,0,0,0,0,0,0,0,40
"0x9d996cc2a83d9ef0bebc7b059ae2057fd97749c2",20,20,0,50,0,0,0,0,0,0,0,90
"0xba95b4a5b130c4c1d27dc9e8adcf7f087cdb4c52",20,20,0,50,0,0,0,0,0,0,0,90
"0xea5634f9b00761892aaba5f77c6a7b97d3172610",20,20,0,50,0,0,0,0,0,0,0,90
"0x8808ad056e5e2ebc58e0e017ca1693623ca02472",20,20,0,50,0,0,0,0,0,0,0,90
"0xc03c4850d9d01af5c25e73f235d80c3aae120dbb",20,20,0,50,0,0,0,0,0,0,0,90
"0xacb283a63dde840fab65d160ebd0c71496670104",20,20,0,50,0,0,0,0,0,0,0,90
"0x63a370abfc8ed6132025f6dc8244ddf6205c174b",0,20,0,0,0,0,0,0,0,0,0,20
"0x8cc73746c203bee8462d0588077e5450b25101d8",20,20,0,50,0,0,0,0,0,0,0,90
"0xe38702c6f57fc117fde4ebfe368c44558fd2da8f",20,20,0,50,0,0,0,0,0,0,0,90
"0x9a6790ae0bd64f6564c6ca5e7d29bbce6d3dbce9",20,20,0,50,0,0,0,0,0,0,0,90
"0x1a4b8ee536251fd197402670c44b16314af01bc2",20,20,0,50,0,0,0,0,0,0,0,90
"0x5a4b3331f6ce6c9d40672932ce8cc0d12e2c79a7",20,20,0,50,0,0,0,0,0,0,0,90
"0x388f3fabe51dfc21d54a34102c6aecc46134f153",0,20,0,50,0,0,0,0,0,0,0,70
"0x7d040f9da49a8b63adb84a2b34a40e3e1fed9f21",20,20,0,50,0,0,0,0,0,0,0,90
"0xd97c114f661675c6ccbf815b05706f1b6a40c90d",20,20,0,50,0,0,0,0,0,0,0,90
"0xcf68d241688d65c4038625f26667dcb93c06d08a",20,20,0,0,0,0,0,0,0,0,0,40
"0x092f5d5c85baa77d022429930bd3ff627bf6ed6e",20,20,0,50,0,0,0,0,0,0,0,90
"0x8617a38e657bf9bf916991e7fa344431d21d51ce",20,20,0,50,0,0,0,0,0,0,0,90
"0xdf3bf59daed6ad6bf7bf6dd5302dd752025fb61c",20,20,0,50,0,0,0,0,0,0,0,90
"0xb6248e8320af80941a0538ad6aacc554d03b2fda",20,20,0,50,0,0,0,0,0,0,0,90
"0xdbb5fbb4caa3dd1354250f66bbc807e927da5317",20,20,0,50,0,0,0,0,0,0,0,90
"0x795dca3103f85198d82327b3b74b54feb4cba071",20,20,0,50,0,0,0,0,0,0,0,90
"0x2cfc5e000af465a2b94e7843f249766a81558400",20,20,0,50,0,0,0,0,0,0,0,90
"0xa39564dcde02a07c77d94e69228e18ffc7da1a78",20,20,0,0,0,0,0,0,0,0,0,40
"0x9871dac6ff180fb45c68fbf06dea905bf70e9263",20,20,0,0,0,0,0,0,0,0,0,40
"0x7eb8c03cd970a8ec50adbc81882b9d18cb4a26c7",20,20,0,0,0,0,0,0,0,0,0,40
"0xbfb3edec0306eeb9ea0f8d0bb3ffbaf448eb4292",20,20,0,50,0,0,0,0,0,0,0,90
"0x1596488c13be84dc622bb8f712f9f34ccd2555d3",20,20,0,50,0,0,0,0,0,0,0,90
"0x127a2c6c88d9ae806e071858b2d72131a339f9f5",20,20,0,50,0,0,0,0,0,0,0,90
"0xba07c4b25a06d1b08d9d0c28ca6d9df2695a359d",20,20,0,50,0,0,0,0,0,0,0,90
"0xdbe599796d4bcf5d69f2675f8c7db4373895f037",20,20,0,0,0,0,0,0,0,0,0,40
"0x96886fb915b845631f491ce74872f01814bd6e57",20,20,0,50,0,0,0,0,0,0,0,90
"0x2baadd0401b4e6c29432fa2fb63e595dee42099f",20,20,0,50,0,0,0,0,0,0,0,90
"0x2e98cbf454642adeecba856d0d00b8c8d161d115",20,20,0,50,0,0,0,0,0,0,0,90
"0x6f567de817f167ffaa5fdbc83aee54d50c86e058",20,20,0,50,0,0,0,0,0,0,0,90
"0x55d734b58fedc09d9f212cfb8557d912039e9fbf",20,20,0,50,0,0,0,0,0,0,0,90
"0x5fce3bcda20843f8db0603ccc59264b056ffc3b6",20,20,0,50,0,0,0,0,0,0,0,90
"0xe31ffc6faf0b3f62cf30b700ec9f508f7b2b15db",20,20,0,50,0,0,0,0,0,0,0,90
"0x4bb47c8e4f82e5aa8831952734fbc0373b1468c0",0,20,0,0,0,0,0,0,0,0,0,20
"0xdf26163efcc1b2f90e25f959a47f4e7f63a50ce9",20,20,0,50,0,0,0,0,0,0,0,90
"0xc5dc1fb6f02579dbf227b30ec7b7608fb83b2d4b",20,20,0,50,0,0,0,0,0,0,0,90
"0xba3090fa67547b4b6a8fdb5d448975ecfa5b9622",20,20,0,0,0,0,0,0,0,0,0,40
"0x45bdab37e420df4037f7d26367eea24166484544",20,20,0,0,0,0,0,0,0,0,0,40
"0x549858e6f81d1ea773bfb7882162a687ab5afca4",20,20,0,50,0,0,0,0,0,0,0,90
"0xabb7baef445ebc63ce840bda31de689238a8740e",20,20,0,50,0,0,0,0,0,0,0,90
"0xaa001898f5fbbde190ec10f0ca02a948510e793d",20,20,0,50,0,0,0,0,0,0,0,90
"0x744d00883b791f51624d8d67854cdbbb5046ad90",20,20,0,0,0,0,0,10,0,0,0,50
"0xe6f18010ce6b22434863013e12a4c61ead37f6fb",0,20,0,0,0,0,0,0,0,0,0,20
"0xf57dd1762f044d60bc4e75b94a3d82c8a517206c",20,20,0,50,0,0,0,0,10,0,0,100
"0xf16eaa881aafa7e1c58d4cd67a2b5ec694b73ea8",20,20,0,50,0,0,0,0,0,0,0,90
"0x16df4d9efeae2f1423d871e91400e2dfb77af711",0,20,0,50,0,0,0,0,0,0,0,70
"0xced52ebfc693fa00d488464e771fb77766c5367b",20,20,0,50,0,0,0,0,0,0,0,90
"0xdba0618549819ae054f5bae8bc835689b04f3738",20,20,0,50,0,0,0,0,0,0,0,90
"0xbbc4333ae20e1a3460b770a8a229cfe572909f3a",20,20,0,50,0,0,0,0,0,0,0,90
"0x51e742e9d2ce6bd6964b1871186d37dc6ddbdf68",20,20,0,50,0,0,0,0,0,0,0,90
"0xa0a1f4e5287c28754dc45531eb0352fb1b7210e4",20,20,0,50,0,0,0,0,0,0,0,90
"0x90cadc1e02621340efa60460659c186c9475f297",20,20,0,0,0,0,0,0,0,0,0,40
"0x3ffae0e77e1741af04ed82dd52b46a788b343633",20,20,0,50,0,0,0,0,0,0,0,90
"0x58b995eb5edcd5e388c44bf2cefee5c57b9481b2",20,20,0,50,0,0,0,0,0,0,0,90
"0xbb03889f9271eaa5300305974f78bda60f03d8b1",20,20,0,50,0,0,0,0,0,0,0,90
"0xc57684e4bfd9fd5227dc1c66ba03cb9592f4e492",20,20,0,50,0,0,0,0,0,0,0,90
"0x4368dfee0ce9a85ec687a1abf2ccf1b00500a9f6",20,20,0,50,0,0,0,0,0,0,0,90
"0xa325f101b86a3ef8df8f0ebc206408e27c9cd6b3",20,20,0,50,0,0,0,0,0,0,0,90
"0x3173b58eb34381fec99183baaf7f2521a9328af9",0,20,0,0,0,0,0,0,0,0,0,20
"0x3faa31c3893ebc30cc85549459aa5c94cf62f9ae",20,20,0,50,0,0,0,0,0,0,0,90
"0x9455a730fcfa9846e1cbdce200d74b2cae34f04e",20,20,0,50,0,0,0,0,0,0,0,90
"0x158f7d62474823d8702f1322c4e92574df524dfd",20,20,0,0,0,0,0,0,0,0,0,40
"0xfdd36965c0a5e516eebe50b63c18284461841d84",20,20,0,50,0,0,0,0,0,0,0,90
"0x1633090139689acf26bc44c7dc9c5f2d4e320526",20,20,0,50,0,0,0,0,0,0,0,90
"0xa5feb3d392342a3d0220bf77381c466ec895a581",20,20,0,50,0,0,0,0,0,0,0,90
"0xa8a713c1931719fe3e78101ee1f5b572a0037467",20,20,0,0,0,0,0,0,0,0,0,40
"0xe8f3ede2960d005509436e8839870b8ab6d38a9a",20,20,0,50,0,0,0,0,0,0,0,90
"0x0790bba089e8a98c5be6b36066287955f0663a57",0,20,0,50,0,0,0,0,0,0,0,70
"0x188b938c3bbcc5cf8ce1f928e633f22ad695c820",20,20,0,50,0,0,0,0,0,0,0,90
"0xa8b5e74ffb8b0b9700764cafc22cb8cb741c1352",20,20,0,50,0,0,0,0,0,0,0,90
"0x2abf71a2ba83c3942080a45eb15410ef2786868c",20,20,0,0,0,0,0,0,0,0,0,40
"0xa23fc721c211f8f31150bfe2efeb1f5de0a9cda5",20,20,0,50,0,0,0,0,0,0,0,90
"0x1f23fe14974d4f892d7236e1ab879267d012baaf",20,20,0,0,0,0,0,0,0,0,0,40
"0xe13e856f2a8ec05d7064b211a3b4c93c795216b3",20,20,0,50,0,0,0,0,0,0,0,90
"0xbf9a5032526c4581172e13e9c77efc80e5965a4e",20,20,0,50,0,0,0,0,0,0,30,120
"0x73ec29d6abfbbd3d5292b97bec584f1a8d5ae9d7",20,20,0,50,0,0,0,0,0,0,0,90
"0x39082010bae9486afb86a75a3f298c2737570f0f",20,20,0,50,0,0,0,10,0,0,0,100
"0x7206c093413cce14dfdfb3202fbf186a612e8aa9",20,20,0,0,0,0,0,0,0,0,0,40
"0x7cda4b76a23765abf123929af2a8c8ca9c4d76de",20,20,0,50,0,0,0,0,0,0,0,90
"0xef25ef6adf7b309c6a91c54700987727f058c488",20,20,0,50,0,0,0,0,0,0,0,90
"0x7facd1e983ae0390b5f86f574358789f03ec6065",20,20,0,50,0,0,0,0,0,0,0,90
"0x904cfe9828d821ef65933b9ac849a1f8421a346b",20,20,0,50,0,0,0,0,0,0,0,90
"0xc2fbc4477aa0eae71ed2005bbf80d08c7a9d22ea",20,20,0,50,0,0,0,0,0,0,0,90
"0xa24c7f3c9610e1595c427be80a4b1629e0195d29",20,20,0,0,0,0,0,0,0,0,0,40
"0x9b91c52448b05d75ea6244bfa62336fd95dbc93f",20,20,0,50,0,0,0,0,0,0,0,90
"0x96dbe32fd9a17417748194c2e715d7b83759bd3a",20,20,0,50,0,0,0,0,0,0,0,90
"0xd0d0cb7e988ab74121ab78be3c6fa20d4356094f",20,20,0,50,0,0,0,0,0,0,0,90
"0x6fc510c61e8fa2c7a869fda8cc21bf20e3c88bc5",20,20,0,50,0,0,0,0,0,0,0,90
"0xf09cc2a81977acd183832cb983f5630240f996a6",20,20,0,50,0,0,0,0,0,0,0,90
"0x65208ea47e3c3ea4cf4068d2510bde4e29c3b8ed",20,20,0,0,0,0,0,0,0,0,0,40
"0x70d3900b0c54268c4e8393a03e2924574688a3bb",20,20,0,0,0,0,0,0,0,0,0,40
"0xa1fb0fe90388bd6a9300aff14f2c04c02e76e4cf",20,20,0,50,0,0,0,0,0,0,0,90
"0x3747620be079f042cbcea3c724e726ca2fdd9cc1",20,20,0,50,0,0,0,0,0,0,0,90
"0x95776db5accc27f1c0bb26c1412d4218740ab14b",20,20,0,50,0,0,0,0,0,0,0,90
"0xcd2bea891dafddda3cff4094a1b73dc038da556e",20,20,0,50,0,0,0,0,0,0,0,90
"0x10f0e87609a9cfa689cc73c81a275958822dab9a",20,20,0,50,0,0,0,0,0,0,0,90
"0x4d9057eedb6d4397788b4830ec7619451adf99b9",20,20,0,50,0,0,0,0,0,0,0,90
"0x3128b2f33557058be78b72f945aa4caa63773c15",20,20,0,50,0,0,0,0,0,0,0,90
"0x03db801462b242dac40bfe768db569f25f9fb37b",20,20,0,50,0,0,0,0,0,0,0,90
"0x0eedcdaba118d18fe014c2b41f0311eae5602bfa",20,20,0,50,0,0,0,0,0,0,0,90
"0x890803e45f83d6feb43cdf529ad96fd10680ae99",20,20,0,50,0,0,0,0,0,0,0,90
"0xa43201799da63ca352269f967afabfe61e5a8919",20,20,0,50,0,0,0,0,0,0,0,90
"0xa275131f7be7dbc528b1113479844a269f539ca6",20,20,0,50,0,0,0,0,0,0,0,90
"0x812c77c526b6cbe2a3790c02864f2ec3ac7d7022",20,20,0,50,0,0,0,0,0,0,0,90
"0x5eee298f0cdae5ed3986423e2f62b43b458a26a1",20,20,0,50,0,0,0,0,0,0,0,90
"0x38d6ee15dcced01b37337784ed926fae98712096",20,20,0,0,0,0,0,10,0,0,0,50
"0x11a809c5d3856d51df29c2de517638a8713805e5",20,20,0,0,0,0,0,0,0,0,0,40
"0x7c1db8f7df7e381823f3922ea1190244be7f5b04",20,20,0,50,0,0,0,0,0,0,0,90
"0xf6884d4b120c99cc6db1ae701aaf3ad1e0df672d",0,20,0,0,0,0,0,0,0,0,0,20
"0x6fd3ffccff06dd71f6ca07f921475536d3d9b8a8",20,20,0,50,0,0,0,0,0,0,0,90
"0x68449859ab9276370a94cfbb9ee1ad26956ba0f2",20,20,0,50,0,0,0,0,0,0,0,90
"0xdaf7e868c6df43c5a0dfa6d993a0817ed5bf6212",20,20,0,0,0,0,0,0,0,0,0,40
"0x11b8b9a116ff95958183168a0c20aa8c506ce503",20,20,0,50,0,0,0,0,0,0,0,90
"0x3c07417d5af958e2020e16d133f8c79d0ddce2e4",20,20,0,50,0,0,0,0,0,0,0,90
"0x36d23239b35477911c489738a9ea2f7d87cb4f23",20,20,0,50,0,0,0,0,0,0,0,90
"0xd1b9adbcc7991471d90682c23271f1e8fc2acabe",20,20,0,50,0,0,0,0,0,0,0,90
"0xe4e2eafde9bea3811eb65aec1cb2288fbf7d8eea",0,20,0,0,0,0,0,0,0,0,0,20
"0xc24ae61db3fba42955e568ed197ea60d3592876a",20,20,0,50,0,0,0,0,0,0,0,90
"0xa5654252e13d4f39f0aebf2d981236bd3ed5a544",20,20,0,50,0,0,0,0,0,0,0,90
"0xf699f582a9926fb42abbe430cc1c388c506ab768",20,20,0,0,0,0,0,0,0,0,0,40
"0xd596cfb258678020bbc395c619a3cc710291794f",20,20,0,0,0,0,0,0,0,0,0,40
"0xe9bfe58be7f1bb7df92fcb177d86c9ba8847ebf8",20,20,0,50,0,0,0,0,0,0,0,90
"0xd22bb740b5719c0a0a6eb51598842e9b8a48c8c6",20,20,0,0,0,0,0,0,0,0,0,40
"0xae0bc6d57d0d770d472db5f55adaa2883badd7f0",20,20,0,50,0,0,0,0,0,0,0,90
"0x1f62f60a8971bbad423d157ee38d5782c6e3f71c",20,20,0,0,0,0,0,0,0,0,0,40
"0x3131fca45c4a7c82563987585be92fadb288c61c",20,20,0,50,0,0,0,0,0,0,0,90
"0x8a5bf77456a033371c6c7540718812d92c50724c",20,20,0,50,0,0,0,0,0,0,0,90
"0xe63bcd1e3d0b8adf1509f80f84c136edc8e26967",0,20,0,0,0,0,0,0,0,0,0,20
"0x986232bcc9f9ed2bb2b873c7e16a8a5ada7919bf",20,20,0,50,0,0,0,0,0,0,0,90
"0x9c62d9d5299fed9ca92eef64cb3fddbb0acad0bd",20,20,0,50,0,0,0,0,0,0,0,90
"0x95da79143fc8de3124a253fe35f846d6360f8305",20,20,0,50,0,0,0,0,0,0,0,90
"0xbdf32c6ee91f4fb41e1aa381a2a390c8a8af7baf",20,20,0,50,0,0,0,0,0,0,0,90
"0xb2847a7159d7f6ec81b7d1767044d023f09bc684",20,20,0,50,0,0,0,0,0,0,0,90
"0x50af91c592fda7c6d50f112551abca2955cef34a",20,20,0,50,0,0,0,0,0,0,0,90
"0x21579a5a661a05e53ead9bb218fc9f506a0e8d11",20,20,0,50,0,0,0,0,0,0,0,90
"0x6cb4890d712c91020df2e62fb7bb869ce6ca3e8a",20,20,0,50,0,0,0,0,0,0,0,90
"0x48ea1043c418b36f60c4e914fba3bb8e6cacb65d",20,20,0,0,0,0,0,0,0,0,0,40
"0x627a28b95ba64d1e141a321409b4c5388266c625",20,20,0,50,0,0,0,0,0,0,0,90
"0x711382f7893da7941374aaedaef803e1d15d0fd4",20,20,0,50,0,0,0,0,0,0,0,90
"0x89b02c7741b53e415dbafa06526331ce6b40be32",20,20,0,50,0,0,0,0,0,0,0,90
"0xe4a38c59d5d922ee49037d0930928a2a638ff56b",20,20,0,0,0,0,0,0,0,0,0,40
"0x4c013e1c545ccba8c57997e606d09bf3a248c156",20,20,0,50,0,0,0,0,0,0,30,120
"0x43ac6022429f345f9685f58a82bf08a4d4ed7733",20,20,0,50,0,0,0,0,0,0,30,120
"0x5051b01313f68fbc7ab3b18ca6dff8bbb4c344c5",20,20,0,50,0,0,0,0,0,0,0,90
"0x866d3c322cfe34400e761f274e65717a4ca39d07",20,20,0,50,0,0,0,0,0,0,0,90
"0x35060375a03e1aaf729917913397462b3883b8d1",20,20,0,50,0,0,0,0,0,0,0,90
"0x84f727123fd2d6b90b1701e162afb66bdebdf263",20,20,0,50,0,0,0,0,0,0,0,90
"0xfaadbe92c816102ae8f36625755513f88358ec29",0,20,0,0,0,0,0,0,0,0,0,20
"0x5fa3331db9c5d1c62bf7f0ba80ccddb2c93d187a",20,20,0,50,0,0,0,0,0,0,30,120
"0x435669bf292550d1b80d34bc965197b1712467ed",20,20,0,0,0,0,0,0,0,0,0,40
"0x2406198c853434da7695e0cdf74eb920e5f95647",0,20,0,0,0,0,0,0,0,0,0,20
"0xf5e5b87eb1d023f21198f8e1bedbbc502ef5abad",0,20,0,0,0,0,0,0,0,0,0,20
"0xccd857d70873da4d9cdabba664ce5ef8c8e97702",20,20,0,50,0,0,0,0,0,0,0,90
"0x985b26bbef12ba4260ff1ae41cf74ccea566ec81",20,20,0,0,0,0,0,0,0,0,0,40
"0xfe229129eb90d1128adab663860aec7e4a5768ff",20,20,0,50,0,0,0,0,0,0,0,90
"0xf6cf98559df09086ea3b43832b00a1eb56e71bec",20,20,0,50,0,0,0,0,0,0,0,90
"0xd9331f855835ade3a9057b4e3ef256443375235a",20,20,0,0,0,0,0,0,0,0,0,40
"0xb53b026f92fd89120f6250a2213125f314e9c258",20,20,0,50,0,0,0,0,0,0,0,90
"0xb2e8b48584119bd42f3be7832912a32c909f8420",20,20,0,50,0,0,0,0,0,0,0,90
"0xa1cdb16a795e672a69b912e47b13e07077d811a0",20,20,0,50,0,0,0,0,0,0,0,90
"0xb9368ccee64c22f82ce96dbfa835e77bfb9c153d",20,20,0,50,0,0,0,0,0,0,0,90
"0x9b0d38e4c3e8704a2aaeadeba754ffa9195c1c84",20,20,0,50,0,0,0,0,0,0,0,90
"0x4ef0d4268818baeaa13fbcabf6f420ee31264a20",20,20,0,50,0,0,0,0,0,0,0,90
"0x35e5f7158957daabe0c3c27d585e01a32a1c405c",20,20,0,50,0,0,0,0,0,0,0,90
"0x205a7f99b821640d0273e21c67710042830c6b21",20,20,0,50,0,0,0,0,0,0,0,90
"0xd9f04e11b15a0ab8a916c3bb6ea20989bbdcf477",20,20,0,50,0,0,0,0,0,0,0,90
"0xa9e9e0414d52658515eb9db6dcdc6055396a031a",20,20,0,50,0,0,0,0,0,0,0,90
"0x4efed3e76d1d9ff01a70cf6bf6ce0e6a836e15fb",20,20,0,50,0,0,0,0,0,0,30,120
"0xb3389f3edacdfd48603f2f06895a2b2a8a96952f",20,20,0,50,0,0,0,10,0,0,0,100
"0x0a4a87150738472d99c20d5d0866c00da690deb6",20,20,0,50,0,0,0,0,0,0,0,90
"0xb4864479112fc3328794da1f6287b93d0229497e",20,20,0,50,0,0,0,0,0,0,0,90
"0x9976cc62e815931f2a36e992b0d1bc7b00dfe121",20,20,0,50,0,0,0,10,10,0,0,110
"0x72d5e61511897386a64ce1c4d33fd966e4783133",20,20,0,50,0,0,0,0,0,0,0,90
"0x293cc48c3b50a8caae3035943761bcf9ef7166fd",20,20,0,50,0,0,0,0,0,0,0,90
"0x2baccf141c5082d49c347d7f7b20a2f79b167bc2",20,20,0,50,0,0,0,0,0,0,30,120
"0x3b63bbf52aa94016b61ee8d6809253f915d61411",20,20,0,50,0,0,0,0,0,0,0,90
"0x017289b52c1d6740270e9c130675a7c90a1125dd",20,20,0,50,0,0,0,0,0,0,0,90
"0xf420eb96f4ccf61ec189d392ace9e8a71c4cf929",0,20,0,0,0,0,0,0,0,0,0,20
"0xc710886efb7797162f82afa8f8aeea1ebc2deace",20,20,0,50,0,0,0,0,0,0,0,90
"0x9bee988bf4ed024fcb27e6d0a0169d970e0b94ed",20,20,0,50,0,0,0,0,0,0,0,90
"0xa3fbb6f795d1d05d82f8534707bfaec62708718f",20,20,0,50,0,0,0,0,0,0,0,90
"0x6c1095bbcb984876181ac3e984f177b8ddabee04",20,20,0,0,0,0,0,0,0,0,0,40
"0x88767ad63d23f6c78c0fec4a2d0087aaba43040c",20,20,0,50,0,0,0,0,0,0,0,90
"0x1d989790219b7fac1d8ef2d0519243137e591c86",20,20,0,50,0,0,0,0,0,0,0,90
"0xa3ec9286ece177aee8528e5256862fd900cb1717",20,20,0,50,0,0,0,0,0,0,0,90
"0xecc7f7698394ad760606ca8021ea039747ad88a7",20,20,0,50,0,0,0,0,0,0,0,90
"0x594c9ad8d38fd59daeae8520ab1e31b2a866c4f2",20,20,0,50,0,0,0,0,0,0,0,90
"0xb8357162c5e79129331839c4d6a7002704a5a601",0,20,0,0,0,0,0,10,0,0,0,30
"0x02d91fb17441c5249ae044e895aaf14912399e4c",20,20,0,50,0,0,0,0,0,0,0,90
"0x2c45b9ce5fbd0f7538f820b78b7aa74afa2ddd0b",0,20,0,0,0,0,0,0,0,0,0,20
"0x6fce3181524dbf9caf7bf515823f81f27b7f1245",20,20,0,50,0,0,0,0,0,0,0,90
"0xc832f3b1325b66fad56d8bcce2c35d838a52505d",20,20,0,50,0,0,0,0,0,0,0,90
"0xbdf05e45143d65139978c46ad5c3e2a7c3dd1aea",20,20,0,50,0,0,0,0,0,0,0,90
"0xb5007e24291c4b0dc5ea81cec66196aa997be29d",20,20,0,50,0,0,0,0,0,0,0,90
"0xaa50e81b4585a8888a4708ec0e202802b546840d",20,20,0,50,0,0,0,0,0,0,30,120
"0x4c00d820c41536a3c45c2a4d5aca0ffdc585c56c",20,20,0,50,0,0,0,0,0,0,0,90
"0x4e64b154cd7cfd3798669010b947330e081ec93c",20,20,0,50,0,0,0,0,0,0,0,90
